Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
New Zealand	1122075	8247.0	1041.0	10.0	1069355.0	9641.0	51679.0		224321.0	208.0	71423774.0	14278758.0	5002100.0	Australia/Oceania
Cuba	1105047		8529.0		1096218.0		300.0	23.0	97675.0	754.0	12920253.0	1142016.0	11313553.0	North America
Lebanon	1098710		10420.0		1085985.0		2305.0	186.0	162346.0	1540.0	4795578.0	708598.0	6767700.0	Asia
Finland	1081225		4406.0					21.0	194570.0	793.0	10873312.0	1956693.0	5556984.0	Europe
Lithuania	1061779		9137.0		1035425.0		17217.0	9.0	400587.0	3447.0	9969774.0	3761387.0	2650558.0	Europe
Tunisia	1042362		28632.0					29.0	86486.0	2376.0	4618974.0	383244.0	12052313.0	Africa
Slovenia	1023191		6631.0		1010438.0		6122.0	6.0	492042.0	3189.0	2663131.0	1280673.0	2079478.0	Europe
Belarus	982867		6978.0						104079.0	739.0	13220483.0	1399963.0	9443450.0	Europe
Nepal	979087		11952.0		967002.0		133.0		32499.0	397.0	5689733.0	188858.0	30126986.0	Asia
Uruguay	916388		7227.0		901555.0		7606.0	18.0	262089.0	2067.0	6114822.0	1748851.0	3496479.0	South America
Bolivia	907767	302.0	21945.0		866872.0	309.0	18950.0	220.0	75812.0	1833.0	2705422.0	225943.0	11973906.0	South America
UAE	905468		2302.0		889262.0		13904.0		89507.0	228.0	160949601.0	15910063.0	10116214.0	Asia
Costa Rica	891038		8495.0		854426.0		28117.0	45.0	171948.0	1639.0	4575910.0	883035.0	5182023.0	North America
Ecuador	874750		35617.0					759.0	48197.0	1962.0	2470170.0	136103.0	18149286.0	South America
Guatemala	857197		17991.0		836451.0		2755.0	5.0	46231.0	970.0	4617656.0	249041.0	18541738.0	North America
