Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	"NewRecovered	"	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Bahamas	33779	31.0	798.0		32426.0	10.0	555.0		84403.0	1994.0	229817.0	574240.0	400211.0	North America	2022-05-10
Lesotho	32910		697.0		24155.0		8058.0		15140.0	321.0	431221.0	198378.0	2173739.0	Africa	2022-05-10
Mali	30950	10.0	733.0		30038.0	3.0	179.0		1451.0	34.0	672158.0	31510.0	21331812.0	Africa	2022-05-10
Haiti	30707		835.0		29603.0	41.0	269.0		2633.0	72.0	132422.0	11357.0	11660262.0	North America	2022-05-10
Isle of Man	28416		87.0		26794.0		1535.0		330930.0	1013.0	150753.0	1755657.0	85867.0	Europe	2022-05-10
Benin	26952		163.0		25506.0		1283.0	5.0	2120.0	13.0	604310.0	47540.0	12711729.0	Africa	2022-05-10
Somalia	26499	14.0	1350.0		13182.0		11967.0		1585.0	81.0	400466.0	23958.0	16714995.0	Africa	2022-05-10
Congo	24079		385.0		20178.0		3516.0		4173.0	67.0	347815.0	60282.0	5769833.0	Africa	2022-05-10
Saint Lucia	23798	20.0	368.0		23086.0	56.0	344.0	1.0	128511.0	1987.0	143281.0	773727.0	185183.0	North America	2022-05-10
Timor-Leste	22886	1.0	130.0		22730.0		26.0		16766.0	95.0	264143.0	193512.0	1364997.0	Asia	2022-05-10
Cayman Islands	22828		27.0		8553.0		14248.0	1.0	339940.0	402.0	222773.0	3317395.0	67153.0	North America	2022-05-10
Burkina Faso	20853		382.0		20439.0		32.0		949.0	17.0	248995.0	11336.0	21965580.0	Africa	2022-05-10
Nicaragua	18491		225.0		4225.0		14041.0		2731.0	33.0			6770692.0	North America	2022-05-10
Solomon Islands	18174	1733.0	146.0	2.0	16357.0	1560.0	1671.0	2.0	25308.0	203.0	5117.0	7126.0	718105.0	Australia/Oceania	2022-05-10
Gibraltar	17996		102.0		16579.0		1315.0		534450.0	3029.0	534283.0	15867278.0	33672.0	Europe	2022-05-10
South Sudan	17513	8.0	138.0		13514.0		3861.0	1.0	1531.0	12.0	388449.0	33964.0	11437061.0	Africa	2022-05-10
Tajikistan	17388		124.0		17264.0		0.0		1750.0	12.0			9934733.0	Asia	2022-05-10
Liechtenstein	17292	11.0	84.0		17140.0	10.0	68.0		451123.0	2191.0	102174.0	2665571.0	38331.0	Europe	2022-05-10
San Marino	16743	77.0	115.0		16372.0	70.0	256.0	4.0	491530.0	3376.0	152231.0	4469101.0	34063.0	Europe	2022-05-10
Equatorial Guinea	15910		183.0		15701.0		26.0	5.0	10689.0	123.0	317211.0	213122.0	1488398.0	Africa	2022-05-10
Grenada	15818	335.0	220.0		14549.0	141.0	1049.0	4.0	139378.0	1938.0	155107.0	1366702.0	113490.0	North America	2022-05-10
Djibouti	15631		189.0		15427.0		15.0		15405.0	186.0	305941.0	301527.0	1014638.0	Africa	2022-05-10
CAR	14649		113.0		6859.0		7677.0	2.0	2938.0	23.0	81294.0	16306.0	4985447.0	Africa	2022-05-10
Bermuda	13832		131.0		13289.0		412.0		223634.0	2118.0	885175.0	14311410.0	61851.0	North America	2022-05-10
Dominica	12493		63.0		12148.0		282.0		172753.0	871.0	192785.0	2665832.0	72317.0	North America	2022-05-10
Gambia	11996		365.0		11591.0		40.0		4718.0	144.0	155686.0	61234.0	2542495.0	Africa	2022-05-10
Monaco	11972	26.0	54.0		11816.0	20.0	102.0	4.0	301122.0	1358.0	54960.0	1382363.0	39758.0	Europe	2022-05-10
